Date,Open,High,Low,Close,Index
2015-01-06,,,,23434.26,NIFTY NEXT 50 TRI
2015-01-07,,,,23429.73,NIFTY NEXT 50 TRI
2015-01-08,,,,23881.81,NIFTY NEXT 50 TRI
2015-01-09,,,,23845.79,NIFTY NEXT 50 TRI
2015-01-12,,,,23948.98,NIFTY NEXT 50 TRI
2015-01-13,,,,23915.58,NIFTY NEXT 50 TRI
2015-01-14,,,,23910.72,NIFTY NEXT 50 TRI
2015-01-15,,,,24222.21,NIFTY NEXT 50 TRI
2015-01-16,,,,24391.08,NIFTY NEXT 50 TRI
2015-01-19,,,,24485.56,NIFTY NEXT 50 TRI
2015-01-20,,,,24533.33,NIFTY NEXT 50 TRI
2015-01-21,,,,24593.18,NIFTY NEXT 50 TRI
2015-01-22,,,,24642.91,NIFTY NEXT 50 TRI
2015-01-23,,,,24907.73,NIFTY NEXT 50 TRI
2015-01-27,,,,25021.42,NIFTY NEXT 50 TRI
2015-01-28,,,,25188.49,NIFTY NEXT 50 TRI
2015-01-29,,,,25168.02,NIFTY NEXT 50 TRI
2015-01-30,,,,25015.48,NIFTY NEXT 50 TRI
2015-02-02,,,,25250.35,NIFTY NEXT 50 TRI
2015-02-03,,,,25023.14,NIFTY NEXT 50 TRI
2015-02-04,,,,24846.43,NIFTY NEXT 50 TRI
2015-02-05,,,,24567.21,NIFTY NEXT 50 TRI
2015-02-06,,,,24421.08,NIFTY NEXT 50 TRI
2015-02-09,,,,23986.91,NIFTY NEXT 50 TRI
2015-02-10,,,,24246.9,NIFTY NEXT 50 TRI
2015-02-11,,,,24684.93,NIFTY NEXT 50 TRI
2015-02-12,,,,25050.46,NIFTY NEXT 50 TRI
2015-02-13,,,,25164.84,NIFTY NEXT 50 TRI
2015-02-16,,,,25035.46,NIFTY NEXT 50 TRI
2015-02-18,,,,25189.93,NIFTY NEXT 50 TRI
2015-02-19,,,,25161.34,NIFTY NEXT 50 TRI
2015-02-20,,,,25226.81,NIFTY NEXT 50 TRI
2015-02-23,,,,25028.32,NIFTY NEXT 50 TRI
2015-02-24,,,,25012.21,NIFTY NEXT 50 TRI
2015-02-25,,,,24964.86,NIFTY NEXT 50 TRI
2015-02-26,,,,24695.56,NIFTY NEXT 50 TRI
2015-02-27,,,,25241.89,NIFTY NEXT 50 TRI
