Date,Open,High,Low,Close,Index
2022-11-18,,,,10.8527,SBI Balanced Advantage Fund
2022-11-21,,,,10.8312,SBI Balanced Advantage Fund
2022-11-22,,,,10.8488,SBI Balanced Advantage Fund
2022-11-23,,,,10.8601,SBI Balanced Advantage Fund
2022-11-24,,,,10.9203,SBI Balanced Advantage Fund
2022-11-25,,,,10.9261,SBI Balanced Advantage Fund
2022-11-28,,,,10.9464,SBI Balanced Advantage Fund
2022-11-29,,,,10.9494,SBI Balanced Advantage Fund
2022-11-30,,,,10.9908,SBI Balanced Advantage Fund
2022-12-01,,,,11.0218,SBI Balanced Advantage Fund
2022-12-02,,,,11.0115,SBI Balanced Advantage Fund
2022-12-05,,,,11.0087,SBI Balanced Advantage Fund
2022-12-06,,,,10.9866,SBI Balanced Advantage Fund
2022-12-07,,,,10.9786,SBI Balanced Advantage Fund
2022-12-08,,,,10.9931,SBI Balanced Advantage Fund
2022-12-09,,,,10.9731,SBI Balanced Advantage Fund
2022-12-12,,,,10.9819,SBI Balanced Advantage Fund
2022-12-13,,,,11.0196,SBI Balanced Advantage Fund
2022-12-14,,,,11.0592,SBI Balanced Advantage Fund
2022-12-15,,,,11.0041,SBI Balanced Advantage Fund
2022-12-16,,,,10.9508,SBI Balanced Advantage Fund
2022-12-19,,,,10.9895,SBI Balanced Advantage Fund
2022-12-20,,,,10.9796,SBI Balanced Advantage Fund
2022-12-21,,,,10.9242,SBI Balanced Advantage Fund
2022-12-22,,,,10.8861,SBI Balanced Advantage Fund
2022-12-23,,,,10.7873,SBI Balanced Advantage Fund
2022-12-26,,,,10.8642,SBI Balanced Advantage Fund
2022-12-27,,,,10.8954,SBI Balanced Advantage Fund
2022-12-28,,,,10.8949,SBI Balanced Advantage Fund
2022-12-29,,,,10.9153,SBI Balanced Advantage Fund
2022-12-30,,,,10.9021,SBI Balanced Advantage Fund
2023-01-02,,,,10.9381,SBI Balanced Advantage Fund
2023-01-03,,,,10.9568,SBI Balanced Advantage Fund
2023-01-04,,,,10.9227,SBI Balanced Advantage Fund
2023-01-05,,,,10.9307,SBI Balanced Advantage Fund
2023-01-06,,,,10.9032,SBI Balanced Advantage Fund
2023-01-09,,,,10.9713,SBI Balanced Advantage Fund
2023-01-10,,,,10.9506,SBI Balanced Advantage Fund
2023-01-11,,,,10.9468,SBI Balanced Advantage Fund
2023-01-12,,,,10.9423,SBI Balanced Advantage Fund
2023-01-13,,,,10.9574,SBI Balanced Advantage Fund
2023-01-16,,,,10.9522,SBI Balanced Advantage Fund
2023-01-17,,,,10.9833,SBI Balanced Advantage Fund
2023-01-18,,,,11.0165,SBI Balanced Advantage Fund
2023-01-19,,,,11.0137,SBI Balanced Advantage Fund
2023-01-20,,,,10.9962,SBI Balanced Advantage Fund
2023-01-23,,,,11.0315,SBI Balanced Advantage Fund
2023-01-24,,,,11.0307,SBI Balanced Advantage Fund
2023-01-25,,,,10.971,SBI Balanced Advantage Fund
2023-01-27,,,,10.9152,SBI Balanced Advantage Fund
2023-01-30,,,,10.8865,SBI Balanced Advantage Fund
2023-01-31,,,,10.9113,SBI Balanced Advantage Fund
2023-02-01,,,,10.9144,SBI Balanced Advantage Fund
2023-02-02,,,,10.9281,SBI Balanced Advantage Fund
2023-02-03,,,,10.9683,SBI Balanced Advantage Fund
2023-02-06,,,,10.9681,SBI Balanced Advantage Fund
2023-02-07,,,,10.948,SBI Balanced Advantage Fund
2023-02-08,,,,10.9622,SBI Balanced Advantage Fund
2023-02-09,,,,10.9634,SBI Balanced Advantage Fund
2023-02-10,,,,10.9662,SBI Balanced Advantage Fund
2023-02-13,,,,10.9488,SBI Balanced Advantage Fund
2023-02-14,,,,10.9741,SBI Balanced Advantage Fund
2023-02-15,,,,11.0145,SBI Balanced Advantage Fund
2023-02-16,,,,11.0366,SBI Balanced Advantage Fund
2023-02-17,,,,11.0148,SBI Balanced Advantage Fund
2023-02-20,,,,11.0005,SBI Balanced Advantage Fund
2023-02-21,,,,10.9948,SBI Balanced Advantage Fund
2023-02-22,,,,10.9321,SBI Balanced Advantage Fund
2023-02-23,,,,10.937,SBI Balanced Advantage Fund
2023-02-24,,,,10.9326,SBI Balanced Advantage Fund
2023-02-27,,,,10.9182,SBI Balanced Advantage Fund
2023-02-28,,,,10.9092,SBI Balanced Advantage Fund
2023-03-01,,,,10.956,SBI Balanced Advantage Fund
2023-03-02,,,,10.9346,SBI Balanced Advantage Fund
2023-03-03,,,,10.996,SBI Balanced Advantage Fund
2023-03-06,,,,11.0217,SBI Balanced Advantage Fund
2023-03-08,,,,11.0396,SBI Balanced Advantage Fund
2023-03-09,,,,11.0086,SBI Balanced Advantage Fund
2023-03-10,,,,10.9843,SBI Balanced Advantage Fund
2023-03-13,,,,10.9423,SBI Balanced Advantage Fund
2023-03-14,,,,10.927,SBI Balanced Advantage Fund
2023-03-15,,,,10.9243,SBI Balanced Advantage Fund
2023-03-16,,,,10.9319,SBI Balanced Advantage Fund
2023-03-17,,,,10.97,SBI Balanced Advantage Fund
2023-03-20,,,,10.946,SBI Balanced Advantage Fund
2023-03-21,,,,10.9617,SBI Balanced Advantage Fund
2023-03-22,,,,10.983,SBI Balanced Advantage Fund
2023-03-23,,,,10.9633,SBI Balanced Advantage Fund
2023-03-24,,,,10.9267,SBI Balanced Advantage Fund
2023-03-27,,,,10.9084,SBI Balanced Advantage Fund
2023-03-28,,,,10.8864,SBI Balanced Advantage Fund
2023-03-29,,,,10.9409,SBI Balanced Advantage Fund
2023-03-31,,,,11.0162,SBI Balanced Advantage Fund
2023-04-03,,,,11.0418,SBI Balanced Advantage Fund
2023-04-05,,,,11.0748,SBI Balanced Advantage Fund
2023-04-06,,,,11.0966,SBI Balanced Advantage Fund
2023-04-10,,,,11.1195,SBI Balanced Advantage Fund
2023-04-11,,,,11.1562,SBI Balanced Advantage Fund
2023-04-12,,,,11.1812,SBI Balanced Advantage Fund
2023-04-13,,,,11.1887,SBI Balanced Advantage Fund
2023-04-17,,,,11.1761,SBI Balanced Advantage Fund
2023-04-18,,,,11.1861,SBI Balanced Advantage Fund
2023-04-19,,,,11.168,SBI Balanced Advantage Fund
2023-04-20,,,,11.1921,SBI Balanced Advantage Fund
2023-04-21,,,,11.1829,SBI Balanced Advantage Fund
2023-04-24,,,,11.2221,SBI Balanced Advantage Fund
2023-04-25,,,,11.2331,SBI Balanced Advantage Fund
2023-04-26,,,,11.2662,SBI Balanced Advantage Fund
2023-04-27,,,,11.2927,SBI Balanced Advantage Fund
2023-04-28,,,,11.3313,SBI Balanced Advantage Fund
2023-05-02,,,,11.3575,SBI Balanced Advantage Fund
2023-05-03,,,,11.3599,SBI Balanced Advantage Fund
2023-05-04,,,,11.4029,SBI Balanced Advantage Fund
2023-05-05,,,,11.3647,SBI Balanced Advantage Fund
2023-05-08,,,,11.4261,SBI Balanced Advantage Fund
2023-05-09,,,,11.421,SBI Balanced Advantage Fund
