Date,Open,High,Low,Close,Index
2024-12-05,,,,56.64,Edelweiss Balanced Advantage Fund
2024-12-06,,,,56.7,Edelweiss Balanced Advantage Fund
2024-12-09,,,,56.65,Edelweiss Balanced Advantage Fund
2024-12-10,,,,56.76,Edelweiss Balanced Advantage Fund
2024-12-11,,,,56.83,Edelweiss Balanced Advantage Fund
2024-12-12,,,,56.67,Edelweiss Balanced Advantage Fund
2024-12-13,,,,56.8,Edelweiss Balanced Advantage Fund
2024-12-16,,,,56.88,Edelweiss Balanced Advantage Fund
2024-12-17,,,,56.46,Edelweiss Balanced Advantage Fund
2024-12-18,,,,56.31,Edelweiss Balanced Advantage Fund
2024-12-19,,,,56.09,Edelweiss Balanced Advantage Fund
2024-12-20,,,,55.44,Edelweiss Balanced Advantage Fund
2024-12-23,,,,55.57,Edelweiss Balanced Advantage Fund
2024-12-24,,,,55.61,Edelweiss Balanced Advantage Fund
2024-12-26,,,,55.65,Edelweiss Balanced Advantage Fund
2024-12-27,,,,55.68,Edelweiss Balanced Advantage Fund
2024-12-30,,,,55.65,Edelweiss Balanced Advantage Fund
2024-12-31,,,,55.64,Edelweiss Balanced Advantage Fund
2025-01-01,,,,55.79,Edelweiss Balanced Advantage Fund
2025-01-02,,,,56.35,Edelweiss Balanced Advantage Fund
2025-01-03,,,,56.26,Edelweiss Balanced Advantage Fund
2025-01-06,,,,55.66,Edelweiss Balanced Advantage Fund
2025-01-07,,,,55.79,Edelweiss Balanced Advantage Fund
2025-01-08,,,,55.52,Edelweiss Balanced Advantage Fund
2025-01-09,,,,55.24,Edelweiss Balanced Advantage Fund
2025-01-10,,,,54.87,Edelweiss Balanced Advantage Fund
2025-01-13,,,,54.12,Edelweiss Balanced Advantage Fund
2025-01-14,,,,54.4,Edelweiss Balanced Advantage Fund
2025-01-15,,,,54.6,Edelweiss Balanced Advantage Fund
2025-01-16,,,,54.83,Edelweiss Balanced Advantage Fund
2025-01-17,,,,54.82,Edelweiss Balanced Advantage Fund
2025-01-20,,,,54.94,Edelweiss Balanced Advantage Fund
2025-01-21,,,,54.34,Edelweiss Balanced Advantage Fund
2025-01-22,,,,54.2,Edelweiss Balanced Advantage Fund
2025-01-23,,,,54.44,Edelweiss Balanced Advantage Fund
2025-01-24,,,,54.11,Edelweiss Balanced Advantage Fund
2025-01-27,,,,53.51,Edelweiss Balanced Advantage Fund
2025-01-28,,,,53.5,Edelweiss Balanced Advantage Fund
2025-01-29,,,,54.03,Edelweiss Balanced Advantage Fund
2025-01-30,,,,54.04,Edelweiss Balanced Advantage Fund
2025-01-31,,,,54.49,Edelweiss Balanced Advantage Fund
2025-02-03,,,,54.47,Edelweiss Balanced Advantage Fund
2025-02-04,,,,54.9,Edelweiss Balanced Advantage Fund
2025-02-05,,,,55.0,Edelweiss Balanced Advantage Fund
2025-02-06,,,,54.78,Edelweiss Balanced Advantage Fund
2025-02-07,,,,54.78,Edelweiss Balanced Advantage Fund
2025-02-10,,,,54.27,Edelweiss Balanced Advantage Fund
2025-02-11,,,,53.61,Edelweiss Balanced Advantage Fund
2025-02-12,,,,53.6,Edelweiss Balanced Advantage Fund
2025-02-13,,,,53.67,Edelweiss Balanced Advantage Fund
2025-02-14,,,,53.22,Edelweiss Balanced Advantage Fund
2025-02-17,,,,53.25,Edelweiss Balanced Advantage Fund
2025-02-18,,,,53.25,Edelweiss Balanced Advantage Fund
2025-02-19,,,,53.48,Edelweiss Balanced Advantage Fund
2025-02-20,,,,53.55,Edelweiss Balanced Advantage Fund
2025-02-21,,,,53.28,Edelweiss Balanced Advantage Fund
2025-02-24,,,,53.02,Edelweiss Balanced Advantage Fund
2025-02-25,,,,52.97,Edelweiss Balanced Advantage Fund
2025-02-27,,,,52.8,Edelweiss Balanced Advantage Fund
2025-02-28,,,,52.12,Edelweiss Balanced Advantage Fund
2025-03-03,,,,52.22,Edelweiss Balanced Advantage Fund
2025-03-04,,,,52.25,Edelweiss Balanced Advantage Fund
2025-03-05,,,,52.7,Edelweiss Balanced Advantage Fund
2025-03-06,,,,52.99,Edelweiss Balanced Advantage Fund
2025-03-07,,,,52.92,Edelweiss Balanced Advantage Fund
2025-03-10,,,,52.68,Edelweiss Balanced Advantage Fund
2025-03-11,,,,52.84,Edelweiss Balanced Advantage Fund
2025-03-12,,,,52.79,Edelweiss Balanced Advantage Fund
2025-03-13,,,,52.7,Edelweiss Balanced Advantage Fund
2025-03-17,,,,52.96,Edelweiss Balanced Advantage Fund
2025-03-18,,,,53.53,Edelweiss Balanced Advantage Fund
2025-03-19,,,,53.82,Edelweiss Balanced Advantage Fund
2025-03-20,,,,54.17,Edelweiss Balanced Advantage Fund
2025-03-21,,,,54.53,Edelweiss Balanced Advantage Fund
2025-03-24,,,,55.1,Edelweiss Balanced Advantage Fund
2025-03-25,,,,54.94,Edelweiss Balanced Advantage Fund
2025-03-26,,,,54.59,Edelweiss Balanced Advantage Fund
2025-03-27,,,,54.84,Edelweiss Balanced Advantage Fund
2025-03-28,,,,54.78,Edelweiss Balanced Advantage Fund
2025-03-31,,,,54.79,Edelweiss Balanced Advantage Fund
2025-04-01,,,,54.27,Edelweiss Balanced Advantage Fund
2025-04-02,,,,54.6,Edelweiss Balanced Advantage Fund
2025-04-03,,,,54.57,Edelweiss Balanced Advantage Fund
2025-04-04,,,,53.87,Edelweiss Balanced Advantage Fund
2025-04-07,,,,52.77,Edelweiss Balanced Advantage Fund
2025-04-08,,,,53.3,Edelweiss Balanced Advantage Fund
2025-04-09,,,,53.06,Edelweiss Balanced Advantage Fund
2025-04-11,,,,53.65,Edelweiss Balanced Advantage Fund
2025-04-15,,,,54.42,Edelweiss Balanced Advantage Fund
2025-04-16,,,,54.54,Edelweiss Balanced Advantage Fund
